product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition,is_branded,is_house_brand,import_origin,is_import,has_health_claim,has_freshness_claim,name_length,unit_type,pack_count,uncertain_pack_count,size_ml,size_g,ln_pack_size,price_per_100ml,price_per_100g,ln_price_per_unit,marked_price_per_100ml,marked_price_per_100g,ln_marked_price_per_unit
Thạch trái cây tươi Vietfood Fruit Gel 850g,Gói,Kẹo - Chocolate,Bánh Kẹo,53600.0,53600.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,1,8,count,1,False,,850.0,6.745236349484363,,6305.882352941177,8.749238183562623,,6305.882352941177,8.749238183562623
Thập cẩm sấy WinMart Good gói 150g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,32900.0,32900.0,9,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,150.0,5.0106352940962555,,21933.333333333332,9.995762828645299,,21933.333333333332,9.995762828645299
Trái cây sấy Vinamit gói 250g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,66687.5,80000.0,32,0.875,0.1901785714285714,0.0782836282728413,3,0.2307692307692308,1,0,1,28,28.0,0,Vinamit,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,250.0,5.521460917862246,,26675.0,10.191482076169954,,32000.0,10.373491181781864
Trái cây sấy Vinamit gói 500g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,143300.0,143300.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinamit,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,500.0,6.214608098422191,,28660.0,10.263257701382162,,28660.0,10.263257701382162
Trái cây sấy khô Dann Food gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,30500.0,30500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,100.0,4.605170185988092,,30500.0,10.325481962595504,,30500.0,10.325481962595504
Xoài sấy THD,0.5KG,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,226770.96774193548,277900.0,31,0.8064516129032258,0.2281396185678301,0.1122809192893904,2,0.2955710955710955,1,0,1,25,25.0,0,,,0,0,0,0,domestic,0,0,0,3,weight,1,False,,500.0,6.214608098422191,,45354.1935483871,10.72225792201536,,55580.0,10.925578703296495
Xoài sấy dẻo Dann Food gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,42300.0,42300.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,100.0,4.605170185988092,,42300.0,10.65254236503437,,42300.0,10.65254236503437
Xoài sấy dẻo Tuấn Đạt gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,40600.0,40600.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,100.0,4.605170185988092,,40600.0,10.611523345589823,,40600.0,10.611523345589823
Xoài sấy dẻo Tuấn Đạt gói 200g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,66600.0,77000.0,30,0.8666666666666667,0.1558441558441558,0.0622965592147316,2,0.1846153846153846,1,0,1,26,26.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,33300.0,10.413312675968536,,38500.0,10.558413520275876
Xoài sấy dẻo Tuấn Đạt gói 500g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,189700.0,189700.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,500.0,6.214608098422191,,37940.0,10.543761243489005,,37940.0,10.543761243489005
Xoài sấy dẻo Vinamit gói 160g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,56900.0,56900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinamit,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,160.0,5.075173815233827,,35562.5,10.479046990868687,,35562.5,10.479046990868687
Xoài sấy dẻo WinMart Good 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,36100.0,36100.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,100.0,4.605170185988092,,36100.0,10.494048144320972,,36100.0,10.494048144320972
YẾN NHUNG Điều vỏ lụa 250g,Hộp,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,148900.0,148900.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,250.0,5.521460917862246,,59560.0,10.994739486797945,,59560.0,10.994739486797945
Ô mai chanh mặn ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,40,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,30250.0,10.317251463458987,,30250.0,10.317251463458987
Ô mai mơ cam thảo Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,70700.0,70700.0,39,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,35350.0,10.473053671324719,,35350.0,10.473053671324719
Ô mai mơ chua mặn ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,10,count,1,False,,200.0,5.298317366548036,,35650.0,10.481504425842441,,35650.0,10.481504425842441
Ô mai mơ gừng Hồng Lam 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,38,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,35650.0,10.481504425842441,,35650.0,10.481504425842441
Ô mai mơ gừng Hồng Lam chua mặn ngọt hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,38,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,11,count,1,False,,200.0,5.298317366548036,,35650.0,10.481504425842441,,35650.0,10.481504425842441
Ô mai mơ xí muội Hồng Lam chua ngọt 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,38,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,10,count,1,False,,200.0,5.298317366548036,,35650.0,10.481504425842441,,35650.0,10.481504425842441
Ô mai mận cơm chua ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,10,count,1,False,,200.0,5.298317366548036,,30250.0,10.317251463458987,,30250.0,10.317251463458987
Ô mai mận xào chua ngọt Hồng Lam 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,39,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,30250.0,10.317251463458987,,30250.0,10.317251463458987
Ô mai sấu bao tử Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,59338.46153846154,60200.0,39,0.2051282051282051,0.0697674418604651,0.028954411797762,2,0.0749999999999999,1,0,1,8,8.0,0,Hồng Lam,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,29669.23076923077,10.297865786734782,,30100.0,10.312280450736967
Điều lụa rang muối 250g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,126000.0,126000.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,250.0,5.521460917862246,,50400.0,10.82774645405946,,50400.0,10.82774645405946
Điều lụa rang muối Mỹ Linh 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,99000.0,99000.0,15,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,Mỹ,1,0,0,7,count,1,False,,200.0,5.298317366548036,,49500.0,10.809727948556782,,49500.0,10.809727948556782
Đậu Tỏi ớt Tân Tân lon 260g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,70700.0,70700.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,260.0,5.560681631015528,,27192.30769230769,10.210689406857227,,27192.30769230769,10.210689406857227
Đậu phộng Poca da cá gói 45/42g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,5500.0,5500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,42.0,3.7376696182833684,,13095.238095238095,9.480003938925286,,13095.238095238095,9.480003938925286
Đậu phộng da cá Tân Tân 300g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,56300.0,56300.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,300.0,5.703782474656201,,18766.666666666668,9.839837525459671,,18766.666666666668,9.839837525459671
Đậu phộng da cá Tân Tân gói 285g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,44700.0,44700.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,285.0,5.652489180268651,,15684.210526315788,9.6604097863211,,15684.210526315788,9.6604097863211
Đậu phộng nước cốt dừa Tân Tân lon 265g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,63200.0,63200.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,265.0,5.579729825986222,,23849.056603773584,10.079499940136818,,23849.056603773584,10.079499940136818
Bò hầm Vissan hộp 150g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,40538.46153846154,42500.0,78,0.3846153846153846,0.12,0.061620769564095,3,0.1394101876675604,1,0,1,15,15.0,0,Vissan,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,150.0,5.0106352940962555,,27025.641025641027,10.204541361953797,,28333.333333333332,10.251794246804344
Bóng cá chay An Nhiên gói 150g,Gói,Thực Phẩm Chay,Thực Phẩm Khô,56369.01408450704,56369.01408450704,71,0.0,,0.0404090440864329,2,0.0961887477313974,0,0,2,0,0.0,1,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,150.0,5.0106352940962555,,37579.342723004695,10.53420978274012,,37579.342723004695,10.53420978274012
Bơ Thực Vật Cao Cấp Meizan 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,19300.0,22200.0,61,1.0,0.1306306306306306,0.0,1,0.0,1,1,1,61,61.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,9650.0,9.174713194333032,,11100.0,9.314700387300425
Bơ Thực Vật Cao Cấp Meizan 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,9300.0,11100.0,63,1.0,0.1621621621621621,0.0,1,0.0,1,1,1,63,63.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,80.0,4.382026634673881,,11625.0,9.360913230455557,,13875.0,9.537843938614635
Bơ thực vật Meizan hộp 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,19925.925925925927,22200.0,27,0.8148148148148148,0.1257166257166257,0.0556343260552324,3,0.1384615384615384,1,0,1,12,11.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,200.0,5.298317366548036,,9962.962962962964,9.206629792579648,,11100.0,9.314700387300425
Bơ thực vật Meizan hộp 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,9722.222222222224,11100.0,27,0.8148148148148148,0.1523341523341523,0.0694883747321804,3,0.168421052631579,1,0,1,12,11.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,80.0,4.382026634673881,,12152.77777777778,9.405313046323696,,13875.0,9.537843938614635
Bơ thực vật Tường An hộp 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,20191.13924050633,21000.0,79,0.4177215189873418,0.0922077922077922,0.0487212862543309,3,0.1285714285714285,1,0,1,28,16.5,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,10095.569620253165,9.219851955133572,,10500.0,9.259130536145614
Bơ thực vật Tường An hộp 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,10478.87323943662,10900.0,71,0.4366197183098591,0.0884877182598402,0.0469153413527925,3,0.1192660550458715,1,0,1,26,15.5,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,80.0,4.382026634673881,,13098.591549295774,9.480259988088124,,13625.0,9.519661619531444
Bơ đậu phộng Golden Farm lọ 170g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,38400.0,38400.0,72,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Golden Farm,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,170.0,5.135798437050262,,22588.235294117647,10.025184487513648,,22588.235294117647,10.025184487513648
Bơ đậu phộng Golden Farm mịn lọ 340g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,66070.0,67600.0,80,0.225,0.1005917159763313,0.0432492085168751,2,0.1118421052631579,1,0,1,18,18.0,0,Golden Farm,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,340.0,5.8289456176102075,,19432.352941176472,9.874694633401816,,19882.352941176472,9.89758783040894
Bơ đậu phộng mịn Golden Farm lọ 170g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,36026.666666666664,38000.0,60,0.5333333333333333,0.0973684210526315,0.0541567021939475,3,0.1377245508982036,1,0,1,18,16.0,0,Golden Farm,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,170.0,5.135798437050262,,21192.156862745098,9.9613864329038,,22352.941176470587,10.014713187646352
Bột Thạch Agar Swallowglobe Brand 10g,Gói,Bột Các Loại,Thực Phẩm Khô,18600.0,18600.0,75,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,10.0,2.302585092994046,,186000.0,12.133501952695338,,186000.0,12.133501952695338
Bột bánh rán pha sẵn Ajinomoto gói 200g,Gói,Bột Các Loại,Thực Phẩm Khô,20402.816901408452,21300.0,71,0.380281690140845,0.1107633455051295,0.0570439424599143,3,0.1390374331550801,1,0,1,13,9.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,,200.0,5.298317366548036,,10201.408450704226,9.230281073142102,,10650.0,9.273315171137572
Bột bánh rán pha sẵn Ajinomoto vị socola 200g,Gói,Bột Các Loại,Thực Phẩm Khô,19280.0,20400.0,65,0.4307692307692308,0.1274509803921568,0.0672975929211578,2,0.146067415730337,1,0,1,14,9.333333333333334,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,9640.0,9.17367638760459,,10200.0,9.230142999272362
Bột bánh xèo Meizan 400g,Gói,Bột Các Loại,Thực Phẩm Khô,17888.405797101448,18613.043478260868,69,0.3623188405797101,0.1092896174863388,0.0700158761993686,4,0.1236559139784946,1,0,3,25,25.0,1,Meizan,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,400.0,5.991464547107982,,4472.101449275362,8.40561370001487,,4653.260869565217,8.445323515083997
Bột bắp Meizan 150g,Gói,Bột Các Loại,Thực Phẩm Khô,7020.0,7246.666666666667,30,0.5666666666666667,0.056338028169014,0.0547761213846635,3,0.0563380281690141,1,0,2,17,17.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,4,count,1,False,,150.0,5.0106352940962555,,4680.0,8.451053388911692,,4831.111111111111,8.482831763898927
Bột bắp Vĩnh Thuận gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,19000.0,19000.0,36,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vĩnh Thuận,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,150.0,5.0106352940962555,,12666.666666666666,9.446729150040413,,12666.666666666666,9.446729150040413
Bột chiên Miwon gói 100g,Gói,Bột Các Loại,Thực Phẩm Khô,7555.0,8100.0,80,0.5625,0.1196159122085048,0.0641876483899772,3,0.1408450704225352,1,0,1,18,11.25,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,100.0,4.605170185988092,,7555.0,8.92996487470684,,8100.0,8.99961934066053
Bột chiên giòn Meizan gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,7200.0,8300.0,80,0.725,0.1828001661819692,0.0966302047405373,3,0.1927710843373493,1,0,1,46,29.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,150.0,5.0106352940962555,,4800.0,8.476371196895983,,5533.333333333333,8.618545685676525
Bột chiên giòn nêm sẵn gia vị Meizan gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,8396.491228070176,9800.0,57,0.9298245614035088,0.1540238737004235,0.0502252973930071,3,0.1632653061224489,1,0,1,41,26.5,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,150.0,5.0106352940962555,,5597.660818713451,8.630104078513696,,6533.333333333333,8.784672556550499
Bột chiên gà giòn Miwon gói 70g,Gói,Bột Các Loại,Thực Phẩm Khô,11467.567567567568,12400.0,74,0.6216216216216216,0.1209677419354838,0.0640984635293046,4,0.1481481481481481,1,0,1,18,11.5,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,70.0,4.248495242049359,,16382.239382239384,9.703953062484924,,17714.285714285714,9.782126695531861
Bột chiên xù Miwon gói 100g,Gói,Bột Các Loại,Thực Phẩm Khô,12448.148148148148,13500.0,81,0.6296296296296297,0.1237472766884531,0.0654988233783958,3,0.1538461538461537,1,0,1,18,17.0,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,100.0,4.605170185988092,,12448.148148148148,9.429327147708868,,13500.0,9.51044496442652
Bột chiên xù Miwon gói 200g,Gói,Bột Các Loại,Thực Phẩm Khô,25300.0,25300.0,76,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,200.0,5.298317366548036,,12650.0,9.445412494155667,,12650.0,9.445412494155667
Bột làm Thạch trái dừa Jim Willie10g,Gói,Bột Các Loại,Thực Phẩm Khô,17800.0,17800.0,73,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,10.0,2.302585092994046,,178000.0,12.089538829274222,,178000.0,12.089538829274222
Bột mì chuyên dụng cho Bánh Mì Meizan gói 1kg,Gói,Bột Các Loại,Thực Phẩm Khô,34190.90909090909,37100.0,77,0.7142857142857143,0.1097770154373928,0.0563151217497164,3,0.1185983827493261,1,0,1,43,27.5,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,1000.0,6.907755278982137,,3419.090909090909,8.137129978666012,,3710.0,8.21878715560148
Bột mì đa dụng Meizan gói 1kg,Gói,Bột Các Loại,Thực Phẩm Khô,26350.0,30700.0,36,0.75,0.1889250814332247,0.0966641058973689,2,0.1889250814332247,1,0,1,27,27.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,1000.0,6.907755278982137,,2635.0,7.876638460975463,,3070.0,8.029432840581244
Bột mì đa dụng Meizan gói 500g,Gói,Bột Các Loại,Thực Phẩm Khô,13204.395604395604,16100.0,91,1.0,0.1798512046959252,0.0227732760982182,3,0.0692307692307692,1,1,1,91,91.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,500.0,6.214608098422191,,2640.879120879121,7.878867141041057,,3220.0,8.077136638538454
Bột mỳ chuyên bánh bông lan Meizan gói 1 kg,Gói,Bột Các Loại,Thực Phẩm Khô,32802.5,37000.0,80,0.725,0.1564771668219944,0.080879813773642,3,0.1648648648648648,1,0,1,46,29.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,1000.0,6.907755278982137,,3280.25,8.095674917985825,,3700.0,8.216088098632316
Bột năng đa dụng Meizan gói 400g,Gói,Bột Các Loại,Thực Phẩm Khô,12000.0,13700.0,46,1.0,0.1240875912408759,0.0,1,0.0,1,1,1,46,46.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,400.0,5.991464547107982,,3000.0,8.006367567650246,,3425.0,8.138856750696325
Bột tàu hủ Singapore Thiên Ý 90g,Gói,Bột Các Loại,Thực Phẩm Khô,34900.0,34900.0,67,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,Ý,1,0,0,7,count,1,False,,90.0,4.499809670330265,,38777.777777777774,10.565602623848346,,38777.777777777774,10.565602623848346
Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 210g,Gói,Bột Các Loại,Thực Phẩm Khô,36672.22222222222,37900.0,72,0.3611111111111111,0.0897097625329815,0.0451171864337689,3,0.1081871345029239,1,0,1,13,8.666666666666666,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,210.0,5.3471075307174685,,17462.96296296296,9.76783751505132,,18047.619047619046,9.80076904634114
Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 84g,Gói,Bột Các Loại,Thực Phẩm Khô,15508.108108108108,16200.0,74,0.4324324324324324,0.0987654320987654,0.0514616263591258,2,0.1095890410958904,1,0,1,17,16.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,84.0,4.430816798843313,,18462.03346203346,9.823471657029955,,19285.714285714286,9.867119908365254
Bột tẩm khô chiên giòn Aji-quicl gói 42g,Gói,Bột Các Loại,Thực Phẩm Khô,8597.297297297297,8900.0,74,0.4324324324324324,0.0786516853932584,0.0406123798400787,2,0.0853658536585366,1,0,1,17,16.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,42.0,3.7376696182833684,,20469.75546975547,9.926703732797733,,21190.47619047619,9.961307123424954
Cá chỉ cháy tỏi Hải Nam 60g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,56000.0,56000.0,64,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hải Nam,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,60.0,4.0943445622221,,93333.33333333334,11.443932593483277,,93333.33333333334,11.443932593483277
Cá cơm sấy giòn ăn liền An Vĩnh hộp 100g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,51000.0,51000.0,64,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,An Vĩnh,local_value,0,0,1,0,domestic,0,0,0,10,count,1,False,,100.0,4.605170185988092,,51000.0,10.839580911706463,,51000.0,10.839580911706463
Cá khô chỉ vàng khay 200g,Khay,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,76000.0,76000.0,25,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,unknown,1,False,,200.0,5.298317366548036,,38000.0,10.545341438708522,,38000.0,10.545341438708522
Cá ngừ Nautilus xắt khúc ngâm dầu thực vật,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,36835.294117647056,39000.0,85,0.4,0.138763197586727,0.072422253404129,3,0.1572700296735905,1,0,1,19,17.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,,,,,,,,,
Cá ngừ Tuna VN xé nhỏ ngâm dầu 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,20300.0,20300.0,56,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,,160.0,5.075173815233827,,12687.5,9.448372535784143,,12687.5,9.448372535784143
Cá ngừ Tuna VN xốt cà chua 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,25900.0,25900.0,67,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,160.0,5.075173815233827,,16187.5,9.691994618441894,,16187.5,9.691994618441894
Cá ngừ dầu xé nhỏ Seaspimex lon 185g,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,29000.0,29000.0,44,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,185.0,5.220355825078324,,15675.675675675675,9.659865469878378,,15675.675675675675,9.659865469878378
Cá ngừ ngâm dầu Hạ Long Canfoco hộp 175g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,51900.0,51900.0,17,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,,175.0,5.1647859739235145,,29657.14285714286,10.297458281218557,,29657.14285714286,10.297458281218557
Cá ngừ ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,33100.0,33100.0,23,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,185.0,5.220355825078324,,17891.89189189189,9.792102922274921,,17891.89189189189,9.792102922274921
Cá ngừ ngâm dầu Tuna VN 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,25900.0,25900.0,46,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,160.0,5.075173815233827,,16187.5,9.691994618441894,,16187.5,9.691994618441894
Cá ngừ thịt trắng ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,42900.0,42900.0,77,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,185.0,5.220355825078324,,23189.189189189186,10.051441465825874,,23189.189189189186,10.051441465825874
Cá ngừ đại dương ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,45400.0,45400.0,74,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,185.0,5.220355825078324,,24540.54054054054,10.108081744939206,,24540.54054054054,10.108081744939206
